127.0.0.1 - - [08/Feb/2019:09:08:30 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils,jquery-ui-core,jquery-ui-widget,jquery-ui-mouse,jquery-ui-sortable,jquery-ui-resizable&ver=5.0.3 HTTP/1.0" 200 166454 "http://international-university.local/wp-admin/edit.php?post_type=acf-field-group" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Feb/2019:09:08:30 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://international-university.local/wp-admin/edit.php?post_type=acf-field-group" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Feb/2019:09:08:32 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://international-university.local/wp-admin/edit.php?post_type=acf-field-group" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Feb/2019:09:08:48 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://international-university.local/wp-admin/edit.php?post_type=acf-field-group" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Feb/2019:09:08:49 +0000] "GET /wp-admin/post-new.php?post_type=acf-field-group HTTP/1.0" 200 77257 "http://international-university.local/wp-admin/edit.php?post_type=acf-field-group" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Feb/2019:09:08:51 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check,wp-color-picker&ver=5.0.3 HTTP/1.0" 200 340140 "http://international-university.local/wp-admin/post-new.php?post_type=acf-field-group" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Feb/2019:09:08:51 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,suggest,wp-ajax-response,jquery-color,wp-lists,postbox,jquery-ui-position,jquery-ui-menu,wp-a11y,jq&load%5B%5D=uery-ui-autocomplete,tags-suggest,tags-box,underscore,word-count,post,svg-painter&ver=5.0.3 HTTP/1.0" 200 121882 "http://international-university.local/wp-admin/post-new.php?post_type=acf-field-group" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Feb/2019:09:08:51 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://international-university.local/wp-admin/post-new.php?post_type=acf-field-group" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Feb/2019:09:09:22 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 4111 "http://international-university.local/wp-admin/post-new.php?post_type=acf-field-group" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Feb/2019:09:09:44 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://international-university.local/wp-admin/post-new.php?post_type=acf-field-group&wp-post-new-reload=true" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Feb/2019:09:09:47 +0000] "POST /wp-admin/post.php HTTP/1.0" 302 0 "http://international-university.local/wp-admin/post-new.php?post_type=acf-field-group&wp-post-new-reload=true" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Feb/2019:09:09:49 +0000] "GET /wp-admin/post.php?post=7&action=edit&message=6 HTTP/1.0" 200 90838 "http://international-university.local/wp-admin/post-new.php?post_type=acf-field-group&wp-post-new-reload=true" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Feb/2019:09:09:50 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://international-university.local/wp-admin/post.php?post=7&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Feb/2019:09:09:52 +0000] "GET /wp-admin/admin-ajax.php?action=oembed-cache&post=7 HTTP/1.0" 200 1 "http://international-university.local/wp-admin/post.php?post=7&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
